,Date,Rounded_Time,Return,Positive,Negative
5546,11/08/2019,11:00,-0.001283927451785516,1,0
5557,11/11/2019,14:00,-0.0012025761173246607,1,0
5584,11/15/2019,10:00,-0.005735412420398767,1,0
5585,11/15/2019,10:30,0.0011084121319813178,1,0
5586,11/15/2019,11:00,0.005529904578070344,1,0
5592,11/18/2019,10:00,0.0032547208321522803,1,0
5599,11/18/2019,15:00,0.0010764763466717397,1,0
5672,12/02/2019,10:00,0.004356549080321237,0,1
5673,12/02/2019,10:30,-0.00041227470551152834,0,1
5679,12/02/2019,15:00,0.0016252102516673972,1,0
5697,12/05/2019,10:30,-3.4510724210790045e-05,1,0
5704,12/06/2019,10:00,0.0002997194028733219,0,1
5736,12/12/2019,10:00,-0.0017580046733494115,1,0
5747,12/13/2019,11:30,0.0015358720617077992,1,0
5755,12/16/2019,11:30,0.0018842331708750493,1,0
5759,12/16/2019,15:00,0.001955408600657904,1,0
5767,12/17/2019,15:00,-0.002065744261795288,1,0
5769,12/18/2019,10:30,-0.0005155099201115121,1,0
5776,12/19/2019,10:00,-0.00048070150191747985,0,1
5790,12/20/2019,14:30,-0.0012609421571045942,0,1
5814,12/25/2019,14:30,-0.0010212926958210744,0,1
5822,12/26/2019,14:30,0.0008458413030769663,0,1
5823,12/26/2019,15:00,0.005063757692887805,1,0
5825,12/27/2019,10:30,6.6203682251853024e-06,0,1
5830,12/27/2019,14:30,-0.002640791117505259,1,0
5841,12/31/2019,10:30,0.00018740845398390604,1,0
5843,12/31/2019,11:30,0.00012178764528769648,1,0
5844,12/31/2019,13:30,-0.0013635332769350583,0,1
5845,12/31/2019,14:00,0.002501696532423381,1,0
5847,12/31/2019,15:00,-0.00025897266671925934,1,0
