trade_time,open,close,high,low,volume,money
2018-09-20 14:00:00,2729.19,2729.01,2734.57,2726.98,1162732800.0,9762120000.0
2018-09-20 14:30:00,2729.09,2726.01,2730.55,2724.18,987691200.0,9489180000.0
2018-09-20 15:00:00,2726.74,2729.24,2729.66,2725.59,1536380800.0,14100260000.0
2018-09-21 10:00:00,2733.87,2729.55,2737.91,2726.16,2282692400.0,22198583296.0
2018-09-21 10:30:00,2729.05,2722.88,2731.68,2722.08,1242274000.0,12207853568.0
2018-09-21 11:00:00,2723.21,2733.39,2733.88,2722.53,1026595200.0,9622274048.0
2018-09-21 11:30:00,2733.98,2756.01,2758.35,2733.77,1825014400.0,16737165312.0
2018-09-21 13:30:00,2755.96,2775.09,2776.3,2755.96,2203647200.0,20777332736.0
2018-09-21 14:00:00,2775.69,2777.79,2777.79,2769.9,2027033600.0,19010682880.0
2018-09-21 14:30:00,2777.85,2791.04,2791.17,2775.65,2263230400.0,21346492416.0
2018-09-21 15:00:00,2791.98,2797.48,2797.49,2785.97,2931176800.0,27075969024.0
2018-09-25 10:00:00,2775.07,2780.88,2788.91,2771.16,3682944000.0,36013342720.0
2018-09-25 10:30:00,2780.8,2787.58,2790.03,2780.8,1519409600.0,15663124480.0
2018-09-25 11:00:00,2787.92,2781.43,2788.18,2777.55,1206758000.0,11558428672.0
2018-09-25 11:30:00,2780.98,2776.33,2781.36,2774.29,829270000.0,7950544896.0
2018-09-25 13:30:00,2776.06,2777.22,2780.07,2775.0,885743200.0,8109842432.0
2018-09-25 14:00:00,2777.29,2779.23,2779.34,2772.06,844979200.0,8203313152.0
2018-09-25 14:30:00,2778.33,2781.62,2783.43,2775.09,841026400.0,8088469504.0
2018-09-25 15:00:00,2781.72,2781.14,2783.54,2777.71,1388187200.0,12940984320.0
2018-09-26 10:00:00,2785.32,2789.87,2795.54,2783.55,2395479200.0,26256898048.0
2018-09-26 10:30:00,2789.35,2804.88,2805.66,2788.38,1861882400.0,19565910016.0
2018-09-26 11:00:00,2803.86,2821.5,2821.71,2803.86,2058906400.0,21607317504.0
2018-09-26 11:30:00,2821.57,2816.43,2824.11,2809.82,1519290400.0,15246569472.0
2018-09-26 13:30:00,2817.4,2825.75,2827.28,2817.4,1499034400.0,16210444288.0
2018-09-26 14:00:00,2825.07,2817.2,2826.08,2814.91,1469983200.0,14878105600.0
2018-09-26 14:30:00,2817.07,2807.14,2818.56,2804.48,1435052800.0,14312153088.0
2018-09-26 15:00:00,2806.67,2806.81,2809.08,2802.31,1717142400.0,16981377024.0
2018-09-27 10:00:00,2805.79,2799.26,2805.79,2794.53,2686923200.0,28147089408.0
2018-09-27 10:30:00,2800.14,2802.67,2804.42,2792.7,1644470800.0,16785735680.0
2018-09-27 11:00:00,2802.25,2800.15,2810.51,2798.91,1280898000.0,13397757952.0
2018-09-27 11:30:00,2800.22,2795.79,2802.61,2795.24,1075530000.0,11145457664.0
2018-09-27 13:30:00,2794.67,2794.97,2797.18,2793.17,997087600.0,9567920128.0
2018-09-27 14:00:00,2794.79,2787.28,2794.79,2787.26,1313125600.0,12509954048.0
2018-09-27 14:30:00,2787.67,2796.81,2802.2,2786.65,1400750400.0,13209739264.0
2018-09-27 15:00:00,2796.94,2791.77,2797.45,2788.83,2000984000.0,18684059648.0
2018-09-28 10:00:00,2794.26,2793.38,2805.55,2792.23,2836023600.0,27797606400.0
2018-09-28 10:30:00,2793.16,2800.98,2803.95,2791.96,1674351600.0,14792790016.0
2018-09-28 11:00:00,2801.41,2814.35,2816.62,2799.95,1769090800.0,15667306496.0
2018-09-28 11:30:00,2814.29,2817.73,2817.91,2809.81,1217002000.0,11540381696.0
2018-09-28 13:30:00,2817.95,2820.39,2821.36,2813.88,1233900800.0,12527632384.0
2018-09-28 14:00:00,2819.82,2814.27,2821.62,2812.17,1462856000.0,11592597504.0
2018-09-28 14:30:00,2814.47,2809.09,2816.25,2805.75,1222920000.0,11784306688.0
2018-09-28 15:00:00,2809.55,2821.35,2821.35,2809.01,2012901600.0,19667369984.0
2018-10-08 10:00:00,2768.21,2756.21,2771.84,2755.62,4539041600.0,43285266432.0
2018-10-08 10:30:00,2755.89,2748.48,2756.4,2747.63,2099711200.0,20284911616.0
2018-10-08 11:00:00,2748.39,2736.6,2748.39,2735.65,1613777600.0,15321722880.0
2018-10-08 11:30:00,2736.83,2738.04,2744.34,2733.0,946018400.0,9700007936.0
2018-10-08 13:30:00,2738.73,2741.81,2747.48,2738.5,881542400.0,8642822144.0
2018-10-08 14:00:00,2741.38,2738.41,2743.74,2737.13,1078905600.0,10524016640.0
2018-10-08 14:30:00,2738.3,2726.51,2738.83,2724.38,1458144800.0,13226033152.0
2018-10-08 15:00:00,2725.97,2716.51,2725.97,2710.2,2332997600.0,20546764800.0
2018-10-09 10:00:00,2713.73,2726.73,2727.34,2711.29,2688508800.0,25660289024.0
2018-10-09 10:30:00,2726.31,2727.27,2734.29,2724.59,1727956000.0,15591489536.0
2018-10-09 11:00:00,2726.54,2719.39,2732.51,2714.26,1600050000.0,15301529600.0
2018-10-09 11:30:00,2719.12,2729.8,2732.41,2711.5,1144626800.0,11058683904.0
2018-10-09 13:30:00,2730.36,2722.82,2732.88,2722.12,985302400.0,9009012736.0
2018-10-09 14:00:00,2722.99,2721.13,2726.33,2719.23,897884800.0,8678416384.0
2018-10-09 14:30:00,2720.29,2719.69,2720.9,2712.38,1115027200.0,10943029248.0
2018-10-09 15:00:00,2720.14,2721.01,2721.02,2712.31,1517833600.0,14050009088.0
2018-10-10 10:00:00,2723.72,2735.31,2741.02,2718.04,2935273000.0,27094822912.0
2018-10-10 10:30:00,2735.94,2727.12,2743.48,2724.56,1797859000.0,17039712256.0
2018-10-10 11:00:00,2727.15,2707.18,2727.69,2707.18,1429023200.0,14602661888.0
2018-10-10 11:30:00,2706.55,2716.12,2716.67,2703.25,1100362400.0,11359551488.0
2018-10-10 13:30:00,2716.28,2723.68,2726.8,2713.38,793877600.0,8403369984.0
2018-10-10 14:00:00,2723.1,2718.22,2726.96,2716.07,753881600.0,7797366784.0
2018-10-10 14:30:00,2717.77,2723.12,2727.86,2717.45,1031601600.0,10103603200.0
2018-10-10 15:00:00,2723.25,2725.84,2726.1,2717.63,1506695200.0,14911365120.0
2018-10-11 10:00:00,2643.07,2655.84,2661.05,2634.28,4465398800.0,42071932928.0
2018-10-11 10:30:00,2655.78,2654.68,2659.2,2642.73,2241228400.0,20189716480.0
2018-10-11 11:00:00,2654.84,2623.57,2655.07,2623.09,2606060800.0,20515741696.0
2018-10-11 11:30:00,2623.97,2607.44,2627.63,2601.84,2540095200.0,20341563392.0
2018-10-11 13:30:00,2606.59,2597.26,2608.89,2586.6,1817951200.0,15917522944.0
2018-10-11 14:00:00,2597.16,2595.55,2608.24,2594.95,1351115200.0,11541815296.0
2018-10-11 14:30:00,2595.35,2570.76,2597.37,2570.76,1975384000.0,16561201152.0
2018-10-11 15:00:00,2571.07,2583.46,2583.46,2560.38,2717836800.0,22918266880.0
2018-10-12 10:00:00,2574.04,2574.68,2589.31,2566.35,3672009600.0,31788273664.0
2018-10-12 10:30:00,2574.35,2566.63,2574.7,2559.86,2339356000.0,18992148480.0
2018-10-12 11:00:00,2565.81,2543.1,2566.65,2536.72,2575097600.0,19390488576.0
2018-10-12 11:30:00,2543.76,2580.24,2580.55,2543.76,1726948800.0,14522884096.0
2018-10-12 13:30:00,2583.57,2606.13,2607.88,2583.57,1798590400.0,16867680256.0
2018-10-12 14:00:00,2604.88,2598.14,2605.3,2591.15,1270289600.0,11331444736.0
2018-10-12 14:30:00,2598.54,2614.75,2615.68,2595.03,1451927200.0,12342132736.0
2018-10-12 15:00:00,2615.23,2606.91,2615.71,2606.5,2173944000.0,17568153600.0
2018-10-15 10:00:00,2605.91,2610.32,2610.79,2590.52,3027410800.0,28086779904.0
2018-10-15 10:30:00,2610.36,2601.37,2611.82,2595.91,1749000000.0,15928750080.0
2018-10-15 11:00:00,2601.15,2594.15,2603.17,2591.54,1193647200.0,10899750912.0
2018-10-15 11:30:00,2594.49,2586.26,2595.42,2582.78,984964400.0,8745127936.0
2018-10-15 13:30:00,2585.97,2587.43,2591.04,2584.9,783444000.0,6830882816.0
2018-10-15 14:00:00,2587.38,2583.81,2595.57,2583.17,958224800.0,8320614400.0
2018-10-15 14:30:00,2583.18,2574.93,2584.91,2571.0,1347600000.0,11295408128.0
2018-10-15 15:00:00,2575.02,2568.1,2575.42,2565.06,1813328800.0,15107424256.0
2018-10-16 10:00:00,2567.76,2593.67,2594.33,2567.76,2405474800.0,21057908736.0
2018-10-16 10:30:00,2594.21,2584.93,2597.71,2582.66,1547375200.0,15214198784.0
2018-10-16 11:00:00,2585.15,2570.44,2585.15,2569.65,1192528800.0,11143995392.0
2018-10-16 11:30:00,2569.26,2564.24,2572.95,2561.05,1129977600.0,10160820224.0
2018-10-16 13:30:00,2563.95,2571.15,2573.66,2561.31,1025267600.0,9276338176.0
2018-10-16 14:00:00,2570.81,2550.63,2570.97,2550.63,1139024000.0,10629623808.0
2018-10-16 14:30:00,2550.08,2545.31,2551.14,2537.61,1624728800.0,13757022208.0
2018-10-16 15:00:00,2545.37,2546.33,2547.83,2536.47,1877537600.0,15552339968.0
2018-10-17 10:00:00,2574.31,2562.16,2582.5,2561.47,2894095600.0,26578204672.0
2018-10-17 10:30:00,2561.99,2567.0,2567.0,2550.71,1720180400.0,16619747328.0
2018-10-17 11:00:00,2567.1,2556.03,2572.67,2556.03,1138891200.0,10749050880.0
2018-10-17 11:30:00,2556.06,2548.88,2561.39,2543.23,1199452000.0,10830618624.0
2018-10-17 13:30:00,2549.11,2530.64,2549.11,2525.47,1391732000.0,11734208512.0
2018-10-17 14:00:00,2531.38,2547.11,2555.36,2517.75,1713252800.0,15265980416.0
2018-10-17 14:30:00,2546.78,2561.85,2565.42,2543.68,1378648800.0,12390596608.0
2018-10-17 15:00:00,2561.86,2561.61,2566.11,2558.12,1559147200.0,13219946496.0
2018-10-18 10:00:00,2544.91,2520.88,2544.91,2514.88,3229370000.0,27906207744.0
2018-10-18 10:30:00,2521.09,2517.39,2522.31,2508.57,1848213200.0,15857192960.0
2018-10-18 11:00:00,2516.76,2516.66,2527.13,2515.46,1119459600.0,10152030208.0
2018-10-18 11:30:00,2516.13,2510.62,2517.02,2504.63,1057566000.0,8941080576.0
2018-10-18 13:30:00,2509.66,2504.58,2517.01,2504.58,796564000.0,6828212224.0
2018-10-18 14:00:00,2504.68,2508.83,2515.51,2499.32,1008211200.0,8720252928.0
2018-10-18 14:30:00,2509.06,2503.35,2509.65,2496.29,1227196800.0,10188152832.0
2018-10-18 15:00:00,2503.45,2486.42,2504.16,2485.64,2256270400.0,17983635456.0
2018-10-19 10:00:00,2460.08,2479.23,2480.65,2449.47,3088786000.0,25556207616.0
2018-10-19 10:30:00,2479.54,2484.88,2484.88,2461.71,1564513600.0,13651265536.0
2018-10-19 11:00:00,2484.89,2499.56,2503.31,2484.89,1655533200.0,14530719744.0
2018-10-19 11:30:00,2499.54,2485.99,2499.54,2484.79,864741600.0,7328907264.0
2018-10-19 13:30:00,2486.25,2507.84,2510.53,2486.03,1217485600.0,10645774336.0
2018-10-19 14:00:00,2508.11,2539.46,2540.35,2507.52,2059808000.0,18631188480.0
2018-10-19 14:30:00,2540.8,2547.38,2550.27,2538.24,2028760000.0,18907881472.0
2018-10-19 15:00:00,2547.07,2550.47,2553.2,2544.73,2252727200.0,20843978752.0
2018-10-22 10:00:00,2565.64,2608.14,2612.58,2565.64,5552608800.0,52246609920.0
2018-10-22 10:30:00,2609.5,2625.1,2639.47,2609.13,3685686400.0,32962052096.0
2018-10-22 11:00:00,2625.28,2648.9,2649.11,2624.92,2666110400.0,24756527104.0
2018-10-22 11:30:00,2648.42,2656.87,2656.92,2640.4,1782858400.0,15860047872.0
2018-10-22 13:30:00,2659.53,2668.08,2675.36,2659.53,2463806400.0,23047127040.0
2018-10-22 14:00:00,2668.85,2665.41,2675.09,2661.09,1697032000.0,16183066624.0
2018-10-22 14:30:00,2665.01,2652.36,2666.3,2651.86,1362747200.0,13395427328.0
2018-10-22 15:00:00,2652.65,2654.88,2654.88,2644.86,1977995200.0,18858950656.0
2018-10-23 10:00:00,2652.65,2642.88,2659.63,2642.7,5196326800.0,47128776704.0
2018-10-23 10:30:00,2642.0,2631.23,2647.84,2630.19,2429490000.0,23287320576.0
2018-10-23 11:00:00,2632.03,2630.2,2638.9,2629.05,1678158400.0,15368986624.0
2018-10-23 11:30:00,2629.47,2618.42,2629.84,2612.79,1620592800.0,15346458624.0
2018-10-23 13:30:00,2618.18,2619.63,2626.0,2616.52,1136168800.0,11572248576.0
2018-10-23 14:00:00,2619.21,2609.41,2622.2,2603.94,1668548000.0,16549175296.0
2018-10-23 14:30:00,2608.09,2597.83,2608.53,2583.39,2134409600.0,19308937216.0
2018-10-23 15:00:00,2596.97,2594.83,2600.36,2587.13,1970659200.0,18357501952.0
2018-10-24 10:00:00,2579.97,2592.73,2605.88,2579.71,3649463200.0,32599291904.0
2018-10-24 10:30:00,2592.69,2595.91,2599.52,2578.05,2344600800.0,22078126080.0
2018-10-24 11:00:00,2596.02,2591.29,2597.76,2582.83,1319308800.0,11790135296.0
2018-10-24 11:30:00,2592.56,2634.5,2634.59,2592.56,2410756000.0,21069463552.0
2018-10-24 13:30:00,2635.18,2617.79,2640.39,2616.84,2040596000.0,17261387776.0
2018-10-24 14:00:00,2617.42,2601.74,2617.42,2600.18,1405263200.0,12407136256.0
2018-10-24 14:30:00,2601.84,2607.03,2612.44,2600.76,1099648800.0,9445875712.0
2018-10-24 15:00:00,2606.86,2603.3,2607.25,2595.62,1736403200.0,15430746112.0
2018-10-25 10:00:00,2540.93,2554.89,2562.51,2531.78,4867383200.0,40947294208.0
2018-10-25 10:30:00,2554.76,2573.88,2578.32,2552.96,2160196000.0,18207019008.0
2018-10-25 11:00:00,2573.55,2568.03,2574.32,2553.62,1773896000.0,15279771648.0
2018-10-25 11:30:00,2568.29,2566.21,2570.4,2558.12,942660800.0,8261451776.0
2018-10-25 13:30:00,2566.22,2558.81,2568.89,2556.88,908195200.0,7976411136.0
2018-10-25 14:00:00,2558.45,2568.46,2571.93,2555.44,1071200000.0,9117351936.0
2018-10-25 14:30:00,2568.72,2600.81,2601.04,2568.72,2005460800.0,16794722304.0
2018-10-25 15:00:00,2601.61,2603.8,2605.88,2594.34,2474305600.0,21046165504.0
2018-10-26 10:00:00,2610.9,2623.55,2624.18,2598.59,4867472400.0,40032436224.0
2018-10-26 10:30:00,2623.56,2605.78,2626.03,2601.91,2486076400.0,20189224960.0
2018-10-26 11:00:00,2606.42,2599.56,2613.22,2598.72,1872684800.0,15132868608.0
2018-10-26 11:30:00,2599.35,2588.66,2602.05,2585.14,1421752800.0,12880003072.0
2018-10-26 13:30:00,2588.55,2593.98,2599.02,2585.18,1088882400.0,9781837824.0
2018-10-26 14:00:00,2593.39,2591.87,2594.53,2584.35,956769600.0,8835760128.0
2018-10-26 14:30:00,2591.71,2581.74,2593.92,2581.74,1183628800.0,10109108224.0
2018-10-26 15:00:00,2580.9,2598.85,2601.28,2580.9,2016344000.0,16454254592.0
2018-10-29 10:00:00,2593.59,2576.06,2595.35,2569.23,3905208400.0,36274909184.0
2018-10-29 10:30:00,2576.25,2557.59,2576.25,2557.59,1894776000.0,17295691776.0
2018-10-29 11:00:00,2557.03,2567.62,2568.86,2550.94,1419665200.0,13439442944.0
2018-10-29 11:30:00,2567.64,2560.74,2568.41,2560.09,857153600.0,8009269248.0
2018-10-29 13:30:00,2561.11,2550.51,2561.98,2550.38,1060572800.0,10357317632.0
2018-10-29 14:00:00,2550.95,2544.54,2554.31,2543.98,1161147200.0,10312728576.0
2018-10-29 14:30:00,2544.71,2533.84,2544.72,2533.67,1332645600.0,11467784192.0
2018-10-29 15:00:00,2534.54,2542.1,2547.08,2529.19,1793023200.0,15342895104.0
2018-10-30 10:00:00,2538.57,2534.07,2552.23,2525.69,3443215200.0,36842102784.0
2018-10-30 10:30:00,2533.91,2540.43,2541.13,2521.78,2117958400.0,19055091712.0
2018-10-30 11:00:00,2539.94,2553.12,2555.98,2539.84,1653820800.0,15734194176.0
2018-10-30 11:30:00,2553.31,2560.38,2573.63,2553.31,1966435200.0,16967024640.0
2018-10-30 13:30:00,2562.19,2582.31,2586.3,2562.19,2383277600.0,21155405824.0
2018-10-30 14:00:00,2582.28,2575.34,2586.92,2572.04,1730262400.0,14836473856.0
2018-10-30 14:30:00,2575.19,2577.7,2578.37,2568.99,1498025600.0,11610038272.0
2018-10-30 15:00:00,2577.84,2568.05,2578.61,2565.53,1875235200.0,16185597952.0
2018-10-31 10:00:00,2573.01,2586.88,2589.58,2567.11,4854372800.0,40736694272.0
2018-10-31 10:30:00,2586.69,2594.63,2597.25,2581.86,2913892800.0,24767107072.0
2018-10-31 11:00:00,2594.32,2585.82,2595.46,2585.33,1770668800.0,15213531136.0
2018-10-31 11:30:00,2586.2,2597.05,2597.44,2583.43,1717792800.0,13459283968.0
2018-10-31 13:30:00,2597.15,2602.4,2603.62,2593.37,1523972800.0,13281370112.0
2018-10-31 14:00:00,2602.27,2603.49,2612.88,2602.27,1839272800.0,16702513152.0
2018-10-31 14:30:00,2603.52,2600.81,2603.88,2597.03,1353216000.0,12352364544.0
2018-10-31 15:00:00,2601.26,2602.78,2602.9,2593.47,2081846400.0,18381864960.0
2018-11-01 10:00:00,2617.03,2634.33,2636.65,2612.79,5873356800.0,53258579968.0
2018-11-01 10:30:00,2633.97,2631.69,2634.16,2626.31,2986277600.0,26913763328.0
2018-11-01 11:00:00,2631.58,2625.42,2635.35,2621.67,1988984800.0,17924530176.0
2018-11-01 11:30:00,2625.89,2632.22,2635.82,2623.92,1530561600.0,13914996736.0
2018-11-01 13:30:00,2633.46,2634.13,2635.97,2629.14,1600659200.0,14865547264.0
2018-11-01 14:00:00,2633.73,2617.89,2634.18,2615.85,1874150400.0,16616013824.0
2018-11-01 14:30:00,2617.78,2606.67,2617.83,2604.43,1919060800.0,16601841664.0
2018-11-01 15:00:00,2606.43,2606.24,2610.14,2603.69,2317342400.0,20158529536.0
2018-11-02 10:00:00,2649.25,2635.49,2658.93,2633.83,6057408800.0,57326690304.0
2018-11-02 10:30:00,2635.05,2636.12,2638.92,2628.91,2422492800.0,22064201728.0
2018-11-02 11:00:00,2636.26,2638.96,2647.25,2636.07,1909506400.0,16923525120.0
2018-11-02 11:30:00,2639.51,2637.65,2640.27,2632.92,1354072000.0,12071903232.0
2018-11-02 13:30:00,2640.28,2656.86,2665.55,2640.28,2571028800.0,24101519360.0
2018-11-02 14:00:00,2656.41,2668.94,2669.26,2654.96,2439316800.0,22502653952.0
2018-11-02 14:30:00,2668.65,2672.8,2675.71,2661.94,2548534400.0,24042012672.0
2018-11-02 15:00:00,2672.4,2676.48,2676.48,2668.49,3200332800.0,28829057024.0
2018-11-05 10:00:00,2665.43,2664.17,2668.91,2654.55,5189434400.0,46206771200.0
2018-11-05 10:30:00,2664.75,2668.11,2673.09,2661.3,2794774400.0,24040669184.0
2018-11-05 11:00:00,2668.32,2657.0,2669.74,2653.88,2466436000.0,21783150592.0
2018-11-05 11:30:00,2656.9,2649.84,2657.39,2647.69,1817982400.0,15711641600.0
2018-11-05 13:30:00,2649.74,2648.32,2649.74,2639.53,2047798400.0,17882824704.0
2018-11-05 14:00:00,2649.45,2650.65,2653.7,2646.34,1387651200.0,11805360128.0
2018-11-05 14:30:00,2650.37,2660.7,2662.1,2648.57,1439771200.0,12494782464.0
2018-11-05 15:00:00,2660.39,2665.43,2665.56,2656.68,2232161600.0,18663718912.0
2018-11-06 10:00:00,2660.72,2645.82,2660.72,2645.27,4746323600.0,40042766336.0
2018-11-06 10:30:00,2646.04,2642.51,2652.94,2642.31,2562929200.0,21421387776.0
2018-11-06 11:00:00,2642.61,2649.48,2649.76,2641.45,1556955200.0,13232427008.0
2018-11-06 11:30:00,2648.88,2637.35,2649.29,2636.09,1361280800.0,11210268672.0
2018-11-06 13:30:00,2637.34,2639.22,2640.92,2635.53,1092744800.0,9293537280.0
2018-11-06 14:00:00,2638.43,2653.35,2655.0,2637.67,1377102400.0,11835883520.0
2018-11-06 14:30:00,2653.0,2647.42,2653.74,2645.89,1359880000.0,11517509632.0
2018-11-06 15:00:00,2647.59,2659.36,2660.73,2647.59,2309731200.0,20247158784.0
2018-11-07 10:00:00,2659.84,2660.21,2663.64,2645.75,4625950600.0,38483014080.0
2018-11-07 10:30:00,2659.98,2655.25,2664.85,2655.25,2386625300.0,19659235571.0
2018-11-07 11:00:00,2655.5,2655.4,2659.89,2649.39,1549566800.0,13104685912.0
2018-11-07 11:30:00,2655.92,2665.95,2666.06,2655.79,1224205000.0,11396590011.0
2018-11-07 13:30:00,2668.51,2663.78,2675.57,2663.78,1656673600.0,14873652164.0
2018-11-07 14:00:00,2664.09,2643.85,2664.57,2639.78,2339824500.0,19895772107.0
2018-11-07 14:30:00,2643.95,2644.32,2649.9,2642.36,1340636600.0,11435913536.0
2018-11-07 15:00:00,2644.24,2641.34,2645.58,2639.25,2194512700.0,18395862960.0
2018-11-08 10:00:00,2660.09,2647.91,2661.97,2646.7,3896327600.0,33123684352.0
2018-11-08 10:30:00,2647.71,2652.79,2655.05,2642.33,2288334800.0,18078773248.0
2018-11-08 11:00:00,2652.15,2651.7,2653.8,2646.05,1356455200.0,10713096192.0
2018-11-08 11:30:00,2651.59,2657.42,2661.56,2651.56,1437953600.0,11359453184.0
2018-11-08 13:30:00,2658.11,2648.09,2660.86,2647.67,1482475200.0,11090665472.0
2018-11-08 14:00:00,2648.14,2647.92,2651.3,2642.71,1526846400.0,12235022336.0
2018-11-08 14:30:00,2647.85,2633.11,2648.67,2632.69,1827924000.0,14468808704.0
2018-11-08 15:00:00,2632.86,2635.63,2637.79,2632.3,2147232000.0,17599315968.0
2018-11-09 10:00:00,2621.24,2611.38,2621.24,2602.48,4588087200.0,35225845760.0
2018-11-09 10:30:00,2612.03,2613.06,2615.69,2608.51,1878872400.0,14991355904.0
2018-11-09 11:00:00,2613.41,2611.57,2618.65,2610.81,1389118800.0,10951266304.0
2018-11-09 11:30:00,2611.23,2601.52,2613.13,2601.11,1361294400.0,10870415360.0
2018-11-09 13:30:00,2601.08,2605.17,2607.7,2600.6,1366160000.0,11228233728.0
2018-11-09 14:00:00,2606.07,2604.2,2611.48,2603.12,1176553600.0,9808568320.0
2018-11-09 14:30:00,2604.29,2601.59,2606.06,2598.2,1410136800.0,11579932672.0
2018-11-09 15:00:00,2601.72,2598.87,2605.83,2598.87,2074407200.0,16604872704.0
2018-11-12 10:00:00,2593.2,2596.21,2607.48,2590.45,3874669600.0,31678906368.0
2018-11-12 10:30:00,2595.58,2607.73,2609.6,2595.52,2242184000.0,17872125952.0
2018-11-12 11:00:00,2607.39,2611.97,2615.06,2602.67,1623721600.0,13340467200.0
2018-11-12 11:30:00,2612.65,2616.29,2619.25,2612.65,1782077600.0,14726430720.0
2018-11-12 13:30:00,2617.04,2621.26,2621.59,2613.16,1682564000.0,13793181696.0
2018-11-12 14:00:00,2621.69,2616.52,2622.61,2614.12,1535041600.0,12821028864.0
2018-11-12 14:30:00,2616.2,2623.68,2624.4,2616.2,1904508000.0,14763180032.0
2018-11-12 15:00:00,2623.94,2630.52,2631.17,2622.0,2858364800.0,23356112896.0
2018-11-13 10:00:00,2600.5,2616.18,2618.68,2597.35,5277277600.0,38525296640.0
2018-11-13 10:30:00,2616.23,2618.96,2625.36,2614.98,3058369600.0,21897646080.0
2018-11-13 11:00:00,2618.5,2615.59,2628.5,2615.59,2856200000.0,21244088320.0
2018-11-13 11:30:00,2615.24,2633.46,2633.67,2613.15,1888480000.0,14849359872.0
2018-11-13 13:30:00,2633.75,2652.64,2652.94,2633.75,3166210400.0,23452434432.0
2018-11-13 14:00:00,2652.69,2660.33,2660.84,2646.23,2868451200.0,22543663104.0
2018-11-13 14:30:00,2660.53,2655.75,2666.49,2654.1,2894425600.0,23779524608.0
2018-11-13 15:00:00,2655.31,2654.88,2658.91,2650.24,2918830400.0,23315202048.0
2018-11-14 10:00:00,2648.31,2641.1,2654.1,2640.26,6838486400.0,47860457472.0
2018-11-14 10:30:00,2640.99,2645.15,2647.23,2639.68,3477418400.0,24626700288.0
2018-11-14 11:00:00,2645.7,2649.73,2650.76,2639.68,2273991200.0,17207992320.0
2018-11-14 11:30:00,2650.17,2653.24,2653.26,2644.78,1805102400.0,13564764160.0
2018-11-14 13:30:00,2653.29,2652.45,2658.31,2650.78,2154480000.0,16366108672.0
2018-11-14 14:00:00,2651.85,2635.81,2651.93,2633.85,2608960000.0,20586594304.0
2018-11-14 14:30:00,2636.54,2630.49,2636.96,2628.06,2127020800.0,16910991360.0
2018-11-14 15:00:00,2631.83,2632.24,2633.86,2628.42,2559475200.0,19846823936.0
2018-11-15 10:00:00,2632.14,2640.45,2645.08,2631.89,4736274400.0,37501661184.0
2018-11-15 10:30:00,2640.2,2653.29,2653.43,2637.04,2954440000.0,23011909632.0
2018-11-15 11:00:00,2653.73,2645.37,2656.83,2643.74,2359574400.0,19041701888.0
2018-11-15 11:30:00,2645.61,2650.51,2650.93,2642.31,1577308000.0,12988203008.0
2018-11-15 13:30:00,2651.59,2657.05,2657.53,2649.75,1848208000.0,16484720640.0
2018-11-15 14:00:00,2657.36,2655.07,2660.73,2652.83,1927992000.0,16567877632.0
2018-11-15 14:30:00,2655.19,2663.13,2664.23,2652.58,2061795200.0,18029477888.0
2018-11-15 15:00:00,2663.54,2668.17,2668.17,2661.45,3319280000.0,28256944128.0
